# hjd                mag        mag_err  
  2457894.54268519   0.00854    0.00294  
  2457894.54283565   -2.9E-4    0.00292  
  2457894.543125     7.1E-4     0.00293  
  2457894.54327546   0.01143    0.00294  
  2457894.54342593   -0.00195   0.00292  
  2457894.54357639   0.00894    0.00294  
  2457894.54372685   0.00697    0.00294  
  2457894.54387731   -0.00631   0.00292  
  2457894.54402778   0.00746    0.00294  
  2457894.54417824   0.01187    0.00295  
  2457894.5443287    -4.7E-4    0.00293  
  2457894.54449074   0.01105    0.00294  
  2457894.5446412    0.00388    0.00293  
  2457894.54479167   0.00496    0.00293  
  2457894.54494213   1.0E-5     0.00293  
  2457894.54509259   -0.00715   0.00292  
  2457894.54524306   7.0E-5     0.00293  
  2457894.54538194   0.00282    0.00293  
  2457894.54553241   0.01144    0.00295  
  2457894.54568287   -0.00212   0.00292  
  2457894.54583333   0.01877    0.00296  
  2457894.5459838    0.00479    0.00294  
  2457894.54613426   0.00321    0.00294  
  2457894.54628472   0.00879    0.00294  
  2457894.54643519   2.6E-4     0.00293  
  2457894.54658565   0.00737    0.00294  
  2457894.54672454   -0.00467   0.00292  
  2457894.546875     -0.00307   0.00293  
  2457894.54703704   -0.00372   0.00292  
  2457894.54717593   -0.00424   0.00293  
  2457894.54732639   -0.01265   0.00291  
  2457894.54747685   -0.0058    0.00292  
  2457894.54762731   0.00486    0.00294  
  2457894.54777778   0.00536    0.00294  
  2457894.54792824   2.3E-4     0.00293  
  2457894.5480787    0.01129    0.00295  
  2457894.54822917   0.01088    0.00295  
  2457894.54837963   0.01098    0.00295  
  2457894.54853009   -0.00556   0.00292  
  2457894.54868056   -0.00163   0.00293  
  2457894.54883102   0.00432    0.00294  
  2457894.54898148   0.01289    0.00295  
  2457894.54913194   0.01352    0.00296  
  2457894.54928241   0.00501    0.00294  
  2457894.54943287   0.00931    0.00295  
  2457894.54958333   0.00568    0.00294  
  2457894.5497338    -0.00206   0.00293  
  2457894.54987269   0.00721    0.00295  
  2457894.55002315   0.00135    0.00293  
  2457894.55017361   -9.2E-4    0.00293  
  2457894.55032407   -0.00139   0.00293  
  2457894.55047454   -0.00639   0.00292  
  2457894.550625     0.01328    0.00296  
  2457894.55077546   0.00174    0.00294  
  2457894.55092593   0.00884    0.00295  
  2457894.55107639   0.00327    0.00294  
  2457894.55121528   -0.00942   0.00292  
  2457894.55136574   -0.01026   0.00292  
  2457894.5515162    -0.00299   0.00293  
  2457894.55166667   -0.00215   0.00293  
  2457894.55181713   0.00109    0.00293  
  2457894.55196759   3.5E-4     0.00294  
  2457894.55211806   -0.00661   0.00292  
  2457894.55226852   -0.00537   0.00292  
  2457894.55241898   -0.00263   0.00293  
  2457894.55256944   0.0031     0.00294  
  2457894.55270833   0.009      0.00295  
  2457894.5528588    -0.00703   0.00292  
  2457894.55300926   0.00692    0.00294  
  2457894.55315972   0.00159    0.00294  
  2457894.55331019   0.01149    0.00295  
  2457894.55346065   0.00662    0.00295  
  2457894.55361111   0.00172    0.00294  
  2457894.55376157   0.00469    0.00294  
  2457894.55391204   0.00646    0.00294  
  2457894.5540625    -0.0058    0.00293  
  2457894.55421296   0.0046     0.00295  
  2457894.55435185   0.00719    0.00295  
  2457894.55450231   0.0062     0.00295  
  2457894.55465278   0.00717    0.00295  
  2457894.55480324   -5.5E-4    0.00294  
  2457894.5549537    0.00781    0.00295  
  2457894.55510417   -0.00996   0.00292  
  2457894.55525463   0.0027     0.00294  
  2457894.55540509   -0.00504   0.00293  
  2457894.55555556   -0.00682   0.00293  
  2457894.55569444   -0.00122   0.00293  
  2457894.55584491   -0.01622   0.00291  
  2457894.55600694   -0.00301   0.00293  
  2457894.55614583   -9.0E-5    0.00293  
  2457894.5562963    -0.00123   0.00293  
  2457894.55644676   -0.00202   0.00293  
  2457894.55659722   0.0048     0.00294  
  2457894.55674769   -0.01116   0.00292  
  2457894.55689815   -3.9E-4    0.00293  
  2457894.55704861   -0.006     0.00292  
  2457894.55719907   -0.01211   0.00292  
  2457894.55734954   -0.0129    0.00291  
  2457894.55748843   0.00415    0.00294  
  2457894.55763889   0.00762    0.00295  
  2457894.55778935   -0.00484   0.00292  
  2457894.55793981   0.0029     0.00294  
  2457894.55809028   0.00454    0.00294  
  2457894.55824074   0.00598    0.00294  
  2457894.5583912    0.00744    0.00294  
  2457894.55854167   -0.00893   0.00292  
  2457894.55869213   -0.00139   0.00293  
  2457894.55884259   0.00736    0.00295  
  2457894.55899306   0.00682    0.00295  
  2457894.55914352   -0.00486   0.00293  
  2457894.55929398   -0.00862   0.00292  
  2457894.55943287   -0.01207   0.00292  
  2457894.55958333   -0.00692   0.00292  
  2457894.5597338    -0.00939   0.00292  
  2457894.55988426   -0.00119   0.00293  
  2457894.56003472   0.00944    0.00295  
  2457894.56018519   -0.00297   0.00293  
  2457894.56033565   -4.5E-4    0.00294  
  2457894.56048611   0.00431    0.00294  
  2457894.56063657   0.01201    0.00295  
  2457894.56078704   -0.01024   0.00292  
  2457894.5609375    -0.00143   0.00293  
  2457894.56108796   -7.1E-4    0.00293  
  2457894.56123843   -0.00932   0.00292  
  2457894.56138889   -0.0101    0.00292  
  2457894.56152778   0.00592    0.00294  
  2457894.56167824   -0.00403   0.00292  
  2457894.5618287    -0.01383   0.00291  
  2457894.56197917   -0.00632   0.00292  
  2457894.56212963   6.3E-4     0.00293  
  2457894.56228009   0.00796    0.00294  
  2457894.56243056   -0.00913   0.00292  
  2457894.56258102   -0.00232   0.00293  
  2457894.56273148   -0.00575   0.00292  
  2457894.56288194   -0.00195   0.00293  
  2457894.56303241   0.00581    0.00294  
  2457894.5631713    -0.00333   0.00293  
  2457894.56332176   -0.00178   0.00293  
  2457894.56347222   0.00862    0.00295  
  2457894.56362269   -0.00319   0.00293  
  2457894.56377315   0.00785    0.00294  
  2457894.56392361   0.00501    0.00294  
  2457894.56407407   -0.00264   0.00293  
  2457894.56422454   0.00117    0.00294  
  2457894.564375     0.00817    0.00294  
  2457894.56451389   0.00238    0.00293  
  2457894.56466435   0.00426    0.00294  
  2457894.56481481   0.00306    0.00294  
  2457894.56496528   9.5E-4     0.00293  
  2457894.56511574   -0.00479   0.00292  
  2457894.5652662    -0.00492   0.00292  
  2457894.56541667   -0.00873   0.00292  
  2457894.56556713   -0.00394   0.00293  
  2457894.56571759   0.01337    0.00295  
  2457894.56586806   -0.00363   0.00293  
  2457894.56601852   0.00801    0.00294  
  2457894.56616898   0.0049     0.00294  
  2457894.56631944   -0.0091    0.00292  
  2457894.56646991   1.3E-4     0.00293  
  2457894.5666088    -0.00305   0.00293  
  2457894.56675926   -9.8E-4    0.00293  
  2457894.56690972   -0.00436   0.00293  
  2457894.56706019   0.00647    0.00294  
  2457894.56721065   0.00715    0.00294  
  2457894.56736111   -0.01411   0.00292  
  2457894.56751157   -0.00311   0.00293  
  2457894.56766204   1.3E-4     0.00294  
  2457894.5678125    -2.2E-4    0.00293  
  2457894.56796296   0.00108    0.00294  
  2457894.56811343   0.00228    0.00294  
  2457894.56825231   4.4E-4     0.00293  
  2457894.56840278   -0.00227   0.00293  
  2457894.56855324   0.0072     0.00294  
  2457894.5687037    -0.00392   0.00293  
  2457894.56885417   -0.01512   0.00291  
  2457894.56900463   -0.00315   0.00293  
  2457894.56915509   -0.01189   0.00291  
  2457894.56930556   -0.00739   0.00292  
  2457894.56945602   0.00709    0.00294  
  2457894.56960648   -0.00212   0.00293  
  2457894.56974537   -0.0026    0.00293  
  2457894.56989583   -0.00405   0.00293  
  2457894.5700463    -0.00343   0.00293  
  2457894.57019676   0.00544    0.00295  
  2457894.57034722   -5.6E-4    0.00294  
  2457894.57049769   0.00368    0.00295  
  2457894.57064815   0.00375    0.00294  
  2457894.57079861   0.00186    0.00294  
  2457894.57094907   5.0E-4     0.00294  
  2457894.57108796   0.00499    0.00295  
  2457894.57123843   -0.0091    0.00292  
  2457894.57138889   -0.00618   0.00293  
  2457894.57153935   -0.00228   0.00294  
  2457894.57168981   -0.01136   0.00292  
  2457894.57184028   0.00622    0.00295  
  2457894.57199074   -0.00276   0.00294  
  2457894.5721412    -0.00506   0.00293  
  2457894.57229167   0.00203    0.00294  
  2457894.57244213   0.00196    0.00294  
  2457894.57259259   0.00694    0.00295  
  2457894.57274306   0.00319    0.00294  
  2457894.57288194   -0.01057   0.00292  
  2457894.57303241   0.00327    0.00295  
  2457894.57318287   -0.00598   0.00293  
  2457894.57333333   -0.00209   0.00294  
  2457894.5734838    -0.00446   0.00293  
  2457894.57363426   0.00997    0.00296  
  2457894.57378472   0.00519    0.00295  
  2457894.57393519   0.01036    0.00295  
  2457894.57408565   -0.00294   0.00294  
  2457894.57423611   0.00202    0.00294  
  2457894.574375     -0.00244   0.00293  
  2457894.57452546   -0.00137   0.00294  
  2457894.57467593   0.0045     0.00294  
  2457894.57482639   0.00907    0.00295  
  2457894.57498843   0.01547    0.00296  
  2457894.57513889   0.00417    0.00294  
  2457894.57528935   3.8E-4     0.00294  
  2457894.57542824   8.6E-4     0.00294  
  2457894.5755787    -0.00345   0.00293  
  2457894.57572917   -0.00218   0.00293  
  2457894.57587963   0.01071    0.00295  
  2457894.57603009   -0.00889   0.00292  
  2457894.57618056   0.00621    0.00295  
  2457894.57633102   -7.0E-4    0.00294  
  2457894.57648148   4.2E-4     0.00294  
  2457894.57663194   0.00484    0.00294  
  2457894.57678241   0.01034    0.00295  
  2457894.57693287   -0.00809   0.00292  
  2457894.57707176   -0.00792   0.00293  
  2457894.57722222   -0.00298   0.00293  
  2457894.57737269   -0.01021   0.00292  
  2457894.57753472   -0.00756   0.00292  
  2457894.57768519   0.00343    0.00295  
  2457894.57783565   -0.00201   0.00293  
  2457894.57797454   -0.00833   0.00292  
  2457894.578125     0.00157    0.00294  
  2457894.57827546   -0.0012    0.00293  
  2457894.57842593   -0.00886   0.00292  
  2457894.57857639   0.0056     0.00294  
  2457894.57872685   0.00713    0.00295  
  2457894.57887731   0.01017    0.00295  
  2457894.57902778   -0.01063   0.00292  
  2457894.57917824   -0.00368   0.00293  
  2457894.5793287    -0.00397   0.00293  
  2457894.57947917   0.00602    0.00295  
  2457894.57962963   -0.00362   0.00293  
  2457894.57976852   -0.00353   0.00293  
  2457894.57991898   -0.00128   0.00293  
  2457894.58006944   -0.00657   0.00292  
  2457894.58021991   -0.00155   0.00293  
  2457894.58037037   -0.00653   0.00293  
  2457894.58052083   0.00952    0.00295  
  2457894.5806713    0.00148    0.00294  
  2457894.58082176   0.00135    0.00294  
  2457894.5809838    -0.00487   0.00293  
  2457894.58113426   0.00356    0.00295  
  2457894.58128472   0.00535    0.00295  
  2457894.58143519   -0.00774   0.00293  
  2457894.58158565   1.6E-4     0.00294  
  2457894.58173611   0.0058     0.00295  
  2457894.58188657   0.00276    0.00295  
  2457894.58203704   0.00641    0.00295  
  2457894.5821875    0.00774    0.00295  
  2457894.58232639   0.00381    0.00294  
  2457894.58247685   -0.01114   0.00292  
  2457894.58262731   0.0027     0.00294  
  2457894.58277778   0.00194    0.00294  
  2457894.58292824   -0.00176   0.00294  
  2457894.5830787    -0.00489   0.00293  
  2457894.58322917   -0.00162   0.00293  
  2457894.58337963   -0.00539   0.00293  
  2457894.58353009   0.00891    0.00295  
  2457894.58368056   -0.00219   0.00293  
  2457894.58383102   0.00745    0.00295  
  2457894.58398148   -0.00365   0.00293  
  2457894.58413194   0.00391    0.00294  
  2457894.58428241   -4.9E-4    0.00294  
  2457894.58443287   0.00726    0.00295  
  2457894.58458333   0.00242    0.00294  
  2457894.58472222   -7.8E-4    0.00293  
  2457894.58487269   0.00817    0.00295  
  2457894.58502315   0.00642    0.00294  
  2457894.58517361   -7.8E-4    0.00293  
  2457894.58532407   -0.00812   0.00292  
  2457894.58547454   5.4E-4     0.00294  
  2457894.585625     0.00514    0.00294  
  2457894.58577546   -0.0064    0.00292  
  2457894.58592593   0.00829    0.00295  
  2457894.58607639   0.00426    0.00294  
  2457894.58621528   -0.00146   0.00293  
  2457894.58636574   0.005      0.00294  
  2457894.5865162    -0.00273   0.00293  
  2457894.58666667   -0.00154   0.00293  
  2457894.58681713   -0.01085   0.00292  
  2457894.58696759   6.2E-4     0.00294  
  2457894.58711806   0.01537    0.00296  
  2457894.58725694   7.5E-4     0.00294  
  2457894.58741898   -0.01516   0.00291  
  2457894.58755787   -4.9E-4    0.00294  
  2457894.58770833   0.0052     0.00295  
  2457894.5878588    0.01211    0.00296  
  2457894.58800926   -0.01138   0.00292  
  2457894.58815972   0.00507    0.00295  
  2457894.58831019   0.00609    0.00295  
  2457894.58846065   0.001      0.00294  
  2457894.58861111   0.01378    0.00296  
  2457894.58876157   -6.1E-4    0.00294  
  2457894.58891204   -0.00117   0.00294  
  2457894.5890625    -0.00117   0.00294  
  2457894.58920139   -0.00681   0.00293  
  2457894.58935185   0.00315    0.00294  
  2457894.58950232   3.3E-4     0.00294  
  2457894.58965278   0.0058     0.00294  
  2457894.58980324   0.00339    0.00294  
  2457894.5899537    -0.00124   0.00293  
  2457894.59010417   -0.00524   0.00293  
  2457894.59025463   -0.00356   0.00293  
  2457894.59040509   0.00201    0.00294  
  2457894.59055556   0.00354    0.00294  
  2457894.59070602   -0.00827   0.00292  
  2457894.59085648   0.01008    0.00295  
  2457894.59100694   -0.00546   0.00293  
  2457894.59114583   -0.0072    0.00293  
  2457894.5912963    -0.00243   0.00293  
  2457894.59144676   -0.01047   0.00292  
  2457894.59159722   3.7E-4     0.00294  
  2457894.59174769   -0.00354   0.00293  
  2457894.59189815   0.00241    0.00294  
  2457894.59204861   0.00626    0.00294  
  2457894.59219907   -0.00709   0.00293  
  2457894.59234954   0.00154    0.00294  
  2457894.5925       -0.00565   0.00293  
  2457894.59265046   -0.00109   0.00293  
  2457894.59280093   -0.00251   0.00293  
  2457894.59293982   -0.00136   0.00293  
  2457894.59309028   0.00173    0.00294  
  2457894.59324074   0.00763    0.00294  
  2457894.5933912    -0.01207   0.00292  
  2457894.59354167   -0.01258   0.00292  
  2457894.59369213   9.6E-4     0.00294  
  2457894.59384259   0.00267    0.00294  
  2457894.59399306   0.00325    0.00294  
  2457894.59414352   0.00619    0.00294  
  2457894.59429398   3.3E-4     0.00294  
  2457894.59445602   7.3E-4     0.00294  
  2457894.59475694   -0.00953   0.00292  
  2457894.59490741   -0.00296   0.00293  
  2457894.59505787   8.8E-4     0.00293  
  2457894.59520833   -0.00442   0.00292  
  2457894.5953588    0.00334    0.00293  
  2457894.59550926   0.00443    0.00294  
  2457894.59565972   0.01145    0.00295  
  2457894.59581019   0.00183    0.00293  
  2457894.59596065   -7.2E-4    0.00293  
  2457894.59609954   3.9E-4     0.00293  
  2457894.59625      -0.00703   0.00292  
  2457894.59641204   -0.00209   0.00292  
  2457894.59655093   -0.00377   0.00292  
  2457894.59670139   -0.00524   0.00292  
  2457894.59685185   -0.0056    0.00292  
  2457894.59700231   -0.00519   0.00292  
  2457894.59715278   0.00171    0.00293  
  2457894.59730324   -0.00833   0.00292  
  2457894.5974537    -0.00676   0.00292  
  2457894.59760417   0.00474    0.00294  
  2457894.59775463   0.00403    0.00293  
  2457894.59790509   4.1E-4     0.00293  
  2457894.59804398   -2.7E-4    0.00293  
  2457894.59819444   0.00482    0.00294  
  2457894.59834491   -0.00546   0.00292  
  2457894.59849537   -8.2E-4    0.00293  
  2457894.59864583   0.01402    0.00295  
  2457894.5987963    -0.00677   0.00292  
  2457894.59894676   0.01165    0.00295  
  2457894.59909722   -0.0088    0.00292  
  2457894.59924769   2.0E-5     0.00293  
  2457894.59939815   -0.00285   0.00292  
  2457894.59954861   -0.00299   0.00293  
  2457894.59969907   -1.7E-4    0.00293  
  2457894.59984954   0.0052     0.00294  
  2457894.6          0.00137    0.00293  
  2457894.60013889   -0.01095   0.00291  
  2457894.60028935   0.00535    0.00294  
  2457894.60043981   0.0049     0.00294  
  2457894.60059028   0.01103    0.00294  
  2457894.60074074   0.00287    0.00293  
